상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,PARIS_ID,DISTANCE
MA010120220802037178,브레드레시피,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190742,신중동,4119010800,중동,4119010800111060000,1,대지,1106,,경기도 부천시 중동 1106,411903185020,경기도 부천시 신흥로,190,,4119510800111060000000001,위브더스테이트,경기도 부천시 신흥로 190,420776,14549,,,,126.77722067504,37.5012190050558,591,727.3705663684835
MA010120220801724104,뚜레쥬르민락,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150576,송산2동,4115010600,민락동,4115010600105730004,1,대지,573,4,경기도 의정부시 민락동 573-4,411503181033,경기도 의정부시 오목로,105,,4115010600105730004021300,세종빌딩,경기도 의정부시 오목로 105,480861,11808,,3,,127.092484070202,37.7374044401327,594,863.8335349558935
MA010120220805212326,디저트39의정부,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56229,기타 비알코올 음료점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500102700021,1,대지,270,21,경기도 의정부시 용현동 270-21,411503181035,경기도 의정부시 용민로,38,,4115010500102700021018080,,경기도 의정부시 용민로 38,480838,11785,,2,,127.083054267448,37.7356916014058,594,426.11987092758085
MA010120220806354045,도야팡,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500103950024,1,대지,395,24,경기도 의정부시 용현동 395-24,411504343287,경기도 의정부시 용민로7번길,43,,4115010500103950024018027,,경기도 의정부시 용민로7번길 43,480839,11784,,2,,127.078432228106,37.7360520069114,594,727.3259729661955
MA010120220806626597,브레댄코의정부,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500105670000,1,대지,567,,경기도 의정부시 용현동 567,411503181035,경기도 의정부시 용민로,10,,4115010500100000000000019,탑석센트럴자이,경기도 의정부시 용민로 10,480859,11790,,1,,127.080352030749,37.7340216776642,594,466.3000945533076
MA010120220807008808,카페309,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500100100003,1,대지,10,3,경기도 의정부시 용현동 10-3,411503181035,경기도 의정부시 용민로,70,,4115010500100100003018305,비콘드림시티오피스텔,경기도 의정부시 용민로 70,480836,11785,,3,,127.086079590059,37.7369314775976,594,528.4367590301438
MA010120220809942373,연이은,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500102900001,1,대지,290,1,경기도 의정부시 용현동 290-1,411503181036,경기도 의정부시 용현로,42,,4115010500102900001018107,신도10차파크힐타운,경기도 의정부시 용현로 42,480939,11786,,,,127.07985873919,37.7390455363698,594,888.6914606748652
MA010120220810401390,버터브레디,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500102300015,1,대지,230,15,경기도 의정부시 용현동 230-15,411503181033,경기도 의정부시 오목로,14,,4115010500102300015018908,,경기도 의정부시 오목로 14,480838,11792,,1,,127.084958974352,37.7321113178258,594,21.80168949871143
MA010120220810411068,지아이엠,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150576,송산2동,4115010600,민락동,4115010600107440003,1,대지,744,3,경기도 의정부시 민락동 744-3,411503181035,경기도 의정부시 용민로,102,,4115010600107440003018327,지삼빌딩,경기도 의정부시 용민로 102,480863,11810,,1,,127.089247418553,37.7385868482646,594,792.7630006323358
MA010120220811550702,바망쿠키,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500104050013,1,대지,405,13,경기도 의정부시 용현동 405-13,411503181060,경기도 의정부시 시민로,395,,4115010500104050013018814,,경기도 의정부시 시민로 395,480839,11784,,1,,127.077904125541,37.7347233731473,594,694.6216717616707
MA010120220811865713,모어댄디저트,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500100140000,1,대지,14,,경기도 의정부시 용현동 14,411503181050,경기도 의정부시 충의로,55,,4115010500100140000018347,,경기도 의정부시 충의로 55,480836,11789,,1,,127.087182329599,37.736750807319,594,532.8530319584576
MA010120220812619054,봄날애케이크,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500100350000,1,대지,35,,경기도 의정부시 용현동 35,411504343279,경기도 의정부시 오목로35번길,18,11,4115010500100350000021314,,경기도 의정부시 오목로35번길 18-11,480836,11789,,1,,127.086882330924,37.7343878020358,594,283.62152659456746
MA010120220813261458,서울은마꽈배기,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500100380000,1,대지,38,,경기도 의정부시 용현동 38,411504343279,경기도 의정부시 오목로35번길,10,,4115010500100240015033177,용현그랜드아파트,경기도 의정부시 오목로35번길 10,480750,11789,,1,,127.086795119038,37.7340987988347,594,252.62666974809846
MA010120220813409791,빵사오,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500100390009,1,대지,39,9,경기도 의정부시 용현동 39-9,411503181033,경기도 의정부시 오목로,33,,4115010500100390009000001,,경기도 의정부시 오목로 33,480836,11791,,,,127.086418276801,37.733375059797,594,168.74053605394073
MA010120220813488847,좋은아침,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500102640011,1,대지,264,11,경기도 의정부시 용현동 264-11,411503181035,경기도 의정부시 용민로,22,,4115010500102640011018834,,경기도 의정부시 용민로 22,480838,11790,,1,,127.081385107594,37.7348857050323,594,443.1701120937686
MA010120220813655526,뚜레쥬르,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41150,의정부시,41150573,송산1동,4115010500,용현동,4115010500102300015,1,대지,230,15,경기도 의정부시 용현동 230-15,411503181033,경기도 의정부시 오목로,14,,4115010500102300015018908,,경기도 의정부시 오목로 14,480838,11792,,1,,127.084958974352,37.7321113178258,594,21.80168949871143
MA010120220802021649,뚜레쥬르여월점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119011800,여월동,4119011800103300000,1,대지,330,,경기도 부천시 여월동 330,411903186011,경기도 부천시 여월로,60,,4119910200103300000048445,폴리프라자,경기도 부천시 여월로 60,421802,14479,,,,126.805564607234,37.5110149552788,595,93.04269500652197
MA010120220802026647,단팥빵,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103720000,1,대지,372,,경기도 부천시 원종동 372,411903012096,경기도 부천시 소사로,712,,4119910400103720000013465,,경기도 부천시 소사로 712,421803,14473,,1,,126.805100613822,37.5195430667053,595,915.2952553201294
MA010120220802045260,뤼미에르과자점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103720001,1,대지,372,1,경기도 부천시 원종동 372-1,411903186004,경기도 부천시 삼작로,394,,4119910400103720001043358,,경기도 부천시 삼작로 394,421803,14473,,1,,126.805527539835,37.5197275923205,595,931.3769051347678
MA010120220804939410,달기담,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103820022,1,대지,382,22,경기도 부천시 원종동 382-22,411904358122,경기도 부천시 삼작로368번길,11,,4119910400103820022015325,,경기도 부천시 삼작로368번길 11,421804,14465,,1,,126.802750481977,37.5193660898964,595,947.0590585646443
MA010120220805989364,꿀복이찹쌀꽈배기,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103670000,1,대지,367,,경기도 부천시 원종동 367,411903186004,경기도 부천시 삼작로,400,,4119910400103670000009369,원종시장,경기도 부천시 삼작로 400,421803,14473,,1,,126.806082472782,37.5196881518375,595,923.7264125291493
MA010120220808175752,말롱,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103750016,1,대지,375,16,경기도 부천시 원종동 375-16,411904358124,경기도 부천시 삼작로380번길,13,,4119910400103750016042854,,경기도 부천시 삼작로380번길 13,421803,14465,,1,,126.804064794877,37.5192352407906,595,898.8328340008864
MA010120220814067174,스페이스작1,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119011900,작동,4119011900104070000,1,대지,407,,경기도 부천시 작동 407,411904358047,경기도 부천시 까치로20번길,13,7,4119011900104070000000001,,경기도 부천시 까치로20번길 13-7,421802,14478,,2,,126.808533074155,37.5085670873353,595,360.9016565553647
MA0101202302A0058359,앤티앤스,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103720005,1,대지,372,5,경기도 부천시 원종동 372-5,411903012096,경기도 부천시 소사로,706,,4119910400103720005019193,,경기도 부천시 소사로 706,421803,14473,,1,,126.805090348464,37.5187680729484,595,830.1354884865052
MA0101202303A0118984,수채화케이크,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190800,성곡동,4119012000,원종동,4119012000103600029,1,대지,360,29,경기도 부천시 원종동 360-29,411904358132,경기도 부천시 삼작로424번길,26,,4119910400103600029000001,동양아트빌,경기도 부천시 삼작로424번길 26,421803,14472,,1,,126.808574803635,37.5187492135962,595,838.5884781272068
MA010120220802036965,그린비제과,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190830,오정동,4119012300,삼정동,4119012300103030002,1,대지,303,2,경기도 부천시 삼정동 303-2,411904358395,경기도 부천시 중동로420번길,5,,4119910700103030002019105,삼정연립,경기도 부천시 중동로420번길 5,421810,14492,,,,126.770372634057,37.5174295859671,597,206.01737177639703
MA010120220803318717,코쿠,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190742,신중동,4119010500,약대동,4119010500101820057,1,대지,182,57,경기도 부천시 약대동 182-57,411904352551,경기도 부천시 평천로669번길,9,,4119510500101820057040758,,경기도 부천시 평천로669번길 9,420831,14500,,1,,126.765020103758,37.5154905806946,597,471.20314393615985
MA010120220804953578,뚜레쥬르중동래미안점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41190,부천시,41190742,신중동,4119010800,중동,4119010800112930001,1,대지,1293,1,경기도 부천시 중동 1293-1,411904352316,경기도 부천시 신흥로276번길,15,,4119510800100030241046854,래미안부천중동,경기도 부천시 신흥로276번길 15,420021,14533,,,,126.775877971232,37.5079538453016,597,977.3655022637656
MA010120220801424279,마들렌과자점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41115,수원시 팔달구,41115680,화서1동,4111513800,화서동,4111513800100330006,1,대지,33,6,경기도 수원시 팔달구 화서동 33-6,411153176014,경기도 수원시 팔달구 팔달로,191,,4111513800100330006052960,,경기도 수원시 팔달구 팔달로 191,442858,16439,,,,127.007070398219,37.2851537901725,600,986.6733857879404
MA010120220801435447,베이킹스케치,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41115,수원시 팔달구,41115690,화서2동,4111513800,화서동,4111513800106440004,1,대지,644,4,경기도 수원시 팔달구 화서동 644-4,411154328112,경기도 수원시 팔달구 덕영대로697번길,21,7,4111513800106440004008801,정자프라자,경기도 수원시 팔달구 덕영대로697번길 21-7,442870,16435,,,,126.990932108013,37.2851885185846,600,703.6339183998324
MA010120220802406064,베이커리빵마을,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41115,수원시 팔달구,41115680,화서1동,4111513800,화서동,4111513800101740009,1,대지,174,9,경기도 수원시 팔달구 화서동 174-9,411153176006,경기도 수원시 팔달구 동말로,45,,4111513800101740009007859,,경기도 수원시 팔달구 동말로 45,442863,16443,,1,,126.999035171995,37.2787785159796,600,318.2247332468984
MA010120220802862079,어나더블러썸,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41115,수원시 팔달구,41115680,화서1동,4111513800,화서동,4111513800100710169,1,대지,71,169,경기도 수원시 팔달구 화서동 71-169,411153176014,경기도 수원시 팔달구 팔달로,136,,4111513800100710169005649,,경기도 수원시 팔달구 팔달로 136,442858,16440,,1,,127.005011231712,37.2805229403232,600,704.3671929564646
MA010120220803049857,못난이꽈배기화서점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56199,간이 음식 포장 판매 전문점,41,경기도,41115,수원시 팔달구,41115680,화서1동,4111513800,화서동,4111513800100860002,1,대지,86,2,경기도 수원시 팔달구 화서동 86-2,411154328354,경기도 수원시 팔달구 팔달로107번길,4,,4111513800100860002006854,,경기도 수원시 팔달구 팔달로107번길 4,442860,16441,,1,,127.003167206501,37.2784078954216,600,619.9010839275836
MA010120220803162249,온설케이크,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41115,수원시 팔달구,41115670,고등동,4111513700,고등동,4111513700101240003,1,대지,124,3,경기도 수원시 팔달구 고등동 124-3,411154328047,경기도 수원시 팔달구 고등로59번길,9,,4111513700101240003005940,,경기도 수원시 팔달구 고등로59번길 9,442881,16447,,1,,127.003442841339,37.2737515988923,600,999.630749484976
